word,type_word,level,uk_mp3,uk_ogg,us_mp3,us_ogg
mystery,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/myste/mystery__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/m/mys/myste/mystery__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mys/myste/mystery__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mys/myste/mystery__us_2.ogg
myth,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/myt/myth_/myth__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/m/myt/myth_/myth__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/myt/myth_/myth__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/myt/myth_/myth__us_1.ogg
nail,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nai/nail_/nail__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nai/nail_/nail__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nai/nail_/nail__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nai/nail_/nail__us_1.ogg
naked,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nak/naked/naked__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nak/naked/naked__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nak/naked/naked__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nak/naked/naked__us_1.ogg
name,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nam/name_/name__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nam/name_/name__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nam/name_/name__us_1.ogg
name,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nam/name_/name__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nam/name_/name__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nam/name_/name__us_1.ogg
namely,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/namel/namely__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nam/namel/namely__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nam/namel/namely__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nam/namel/namely__us_1.ogg
narrative,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narra/narrative__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nar/narra/narrative__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nar/narra/narrative__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nar/narra/narrative__us_1.ogg
narrative,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narra/narrative__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nar/narra/narrative__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nar/narra/narrative__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nar/narra/narrative__us_1.ogg
narrow,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narro/narrow__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nar/narro/narrow__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nar/narro/narrow__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nar/narro/narrow__us_2.ogg
narrow,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narro/narrow__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nar/narro/narrow__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nar/narro/narrow__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nar/narro/narrow__us_2.ogg
nasty,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nas/nasty/nasty__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nas/nasty/nasty__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nas/nasty/nasty__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nas/nasty/nasty__us_1.ogg
nation,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/nation__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natio/nation__gb_3.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natio/nation__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natio/nation__us_2.ogg
national,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/national__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natio/national__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natio/national__us_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natio/national__us_3.ogg
national,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/national__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natio/national__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natio/national__us_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natio/national__us_3.ogg
nationwide,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/nationwide__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natio/nationwide__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natio/nationwide__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natio/nationwide__us_1.ogg
native,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/nativ/native__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/nativ/native__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/nativ/native__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/nativ/native__us_2.ogg
native,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/nativ/native__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/nativ/native__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/nativ/native__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/nativ/native__us_2.ogg
natural,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/natural__gb_6.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natur/natural__gb_6.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natur/natural__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natur/natural__us_1_rr.ogg
naturally,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/naturally__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natur/naturally__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natur/naturally__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natur/naturally__us_1_rr.ogg
nature,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/nature__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nat/natur/nature__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natur/nature__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nat/natur/nature__us_1.ogg
naval,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nav/naval/naval__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nav/naval/naval__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nav/naval/naval__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nav/naval/naval__us_1.ogg
navigation,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nav/navig/navigation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nav/navig/navigation__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nav/navig/navigation__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nav/navig/navigation__us_1.ogg
near,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/near_/near__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/near_/near__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/near_/near__us_1.ogg
near,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/near_/near__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/near_/near__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/near_/near__us_1.ogg
near,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/near_/near__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/near_/near__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/near_/near__us_1.ogg
nearby,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/nearb/nearby__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/nearb/nearby__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/nearb/nearby__us_2_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/nearb/nearby__us_2_rr.ogg
nearby,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/nearb/nearby__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/nearb/nearby__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/nearb/nearby__us_2_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/nearb/nearby__us_2_rr.ogg
nearly,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/nearl/nearly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/nearl/nearly__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/nearl/nearly__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/nearl/nearly__us_2.ogg
neat,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/neat_/neat__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nea/neat_/neat__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/neat_/neat__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nea/neat_/neat__us_1.ogg
necessarily,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nec/neces/necessarily__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nec/neces/necessarily__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nec/neces/necessarily__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nec/neces/necessarily__us_1.ogg
necessary,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nec/neces/necessary__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nec/neces/necessary__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nec/neces/necessary__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nec/neces/necessary__us_1.ogg
necessity,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nec/neces/necessity__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nec/neces/necessity__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nec/neces/necessity__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nec/neces/necessity__us_1.ogg
neck,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nec/neck_/neck__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nec/neck_/neck__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nec/neck_/neck__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nec/neck_/neck__us_1.ogg
need,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/need_/need__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nee/need_/need__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nee/need_/need__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nee/need_/need__us_1.ogg
need,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/need_/need__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nee/need_/need__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nee/need_/need__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nee/need_/need__us_1.ogg
need,modal verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/need_/need__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nee/need_/need__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nee/need_/need__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nee/need_/need__us_1.ogg
needle,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/needl/needle__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nee/needl/needle__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nee/needl/needle__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nee/needl/needle__us_2.ogg
negative,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negat/negative__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/neg/negat/negative__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negat/negative__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/neg/negat/negative__us_1.ogg
negative,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negat/negative__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/neg/negat/negative__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negat/negative__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/neg/negat/negative__us_1.ogg
neglect,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negle/neglect__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/neg/negle/neglect__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negle/neglect__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/neg/negle/neglect__us_1.ogg
neglect,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negle/neglect__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/neg/negle/neglect__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negle/neglect__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/neg/negle/neglect__us_1.ogg
negotiate,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negot/negotiate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/neg/negot/negotiate__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negot/negotiate__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/neg/negot/negotiate__us_1.ogg
negotiation,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negot/negotiation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/neg/negot/negotiation__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negot/negotiation__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/neg/negot/negotiation__us_1.ogg
neighbour,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neigh/neighbour__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nei/neigh/neighbour__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nei/neigh/neighbour__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nei/neigh/neighbour__us_1.ogg
neighbourhood,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neigh/neighbourhood__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nei/neigh/neighbourhood__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nei/neigh/neighbourhood__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nei/neigh/neighbourhood__us_1.ogg
neighbouring,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neigh/neighbouring__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nei/neigh/neighbouring__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nei/neigh/neighbouring__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nei/neigh/neighbouring__us_1.ogg
neither,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neith/neither__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/n/nei/neith/neither__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nei/neith/neither__us_2_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nei/neith/neither__us_2_rr.ogg
